Wall time,Step,Value
1687683083.6898859,4096,-0.971845269203186
1687683116.70826,5120,-0.9235591888427734
1687683304.827677,11264,-0.9597843885421753
1687683431.6891258,15360,-0.9182217121124268
1687683462.5487921,16384,-0.9686986804008484
1687683558.4762099,19456,-0.9416348338127136
1687683589.8357608,20480,-0.958842933177948
1687683623.0067542,21504,-0.9630258679389954
1687683684.639391,23552,-0.95652174949646
1687683715.280971,24576,-0.9636370539665222
1687683809.773005,27648,-0.9271629452705383
1687683842.4320571,28672,-0.9578859210014343
1687684192.0173,39936,-0.9056002497673035
1687684257.329005,41984,-0.9462689161300659
1687684488.667184,49152,-0.9231995940208435
1687684527.395304,50176,-0.881775975227356
1687684561.39346,51200,-0.882635235786438
1687684628.4959931,53248,-0.9029543995857239
1687684730.563257,56320,-0.9064149856567383
1687684834.363415,59392,-0.8560208082199097
1687684937.592831,62464,-0.8205481171607971
1687684972.4451451,63488,-0.7969812154769897
1687685006.807161,64512,-0.830451250076294
1687685041.350865,65536,-0.8794400095939636
1687685112.164177,67584,-0.8593329787254333
1687685147.412195,68608,-0.8699107766151428
1687685182.5162082,69632,-0.8630646467208862
1687685212.90522,70656,-0.8455926179885864
1687685280.456338,72704,-0.8361712694168091
1687685312.076344,73728,3.381823778152466
1687685508.093794,79872,-0.7828997373580933
1687685573.153527,81920,3.4169023036956787
1687685674.7435362,84992,-0.7772218585014343
1687685773.270436,88064,-0.808044970035553
1687685909.260297,92160,-0.8126248121261597
1687686267.673395,102400,-0.7767671346664429
1687686408.0890088,106496,-0.7408975958824158
1687686510.510427,109568,3.0931692123413086
1687686549.2957408,110592,-0.7027246356010437
1687686617.2742422,112640,-0.5937532186508179
1687686861.314738,119808,-0.6353412866592407
1687687034.379452,124928,-0.7034987807273865
1687687163.375674,129024,-0.7078817486763
1687687193.202014,130048,-0.6501300930976868
1687687255.083031,132096,-0.5620913505554199
1687687317.161799,134144,-0.7043778896331787
1687687502.6703959,140288,-0.7723053097724915
1687687534.3420238,141312,-0.7280498743057251
1687687749.1538339,148480,-0.7100551724433899
1687687810.50804,150528,-0.6552721261978149
1687687842.6041868,151552,3.1040401458740234
1687687934.288718,154624,3.0183374881744385
1687688149.752532,161792,-0.7590972185134888
1687688242.3506901,164864,-0.7014638781547546
1687688304.625966,166912,-0.7831932306289673
1687688365.5911438,168960,-0.7812793850898743
1687688562.1046941,175104,-0.7870995402336121
1687688594.710886,176128,-0.6331974864006042
1687688624.8565052,177152,3.3442001342773438
1687688780.325652,182272,-0.740639328956604
1687688904.9485319,186368,-0.7477377653121948
1687688998.383879,189440,3.1058473587036133
1687689031.5450182,190464,-0.7013115882873535
1687689067.7498,191488,6.511563777923584
1687689204.608237,195584,3.553687810897827
1687689241.86764,196608,-0.7911821007728577
1687689276.683501,197632,-0.7269673347473145
1687689523.022846,204800,2.8604767322540283
1687689629.1366332,207872,2.870216131210327
1687689663.090097,208896,3.622495174407959
1687689697.145972,209920,-0.6594622135162354
1687689733.264815,210944,-0.7417145371437073
1687689806.589071,212992,3.205695867538452
1687689930.825183,217088,-0.7907813191413879
1687689992.920058,219136,9.721242904663086
1687690053.83376,221184,-0.7706307768821716
1687690179.0938501,225280,-0.7286949157714844
1687690208.466367,226304,6.961255073547363
1687690238.8620229,227328,-0.7235099077224731
1687690330.545496,230400,6.444722652435303
1687690484.6958349,235520,6.7418532371521
1687690792.859749,245760,2.9269731044769287
1687690855.467464,247808,5.632983207702637
1687690947.3020859,250880,-0.5504530072212219
1687690977.9813278,251904,2.7083048820495605
1687691009.425065,252928,7.828946113586426
1687691254.5183492,261120,-0.6950909495353699
1687691376.816449,265216,-0.6224674582481384
1687691407.212874,266240,3.884272813796997
1687691437.3678231,267264,3.4083590507507324
1687691776.5572,278528,2.9982213973999023
1687691869.462641,281600,13.236252784729004
