Wall time,Step,Value
1687404174.256306,1096704,1.0333174467086792
1687404210.1444979,1097728,0.7400761246681213
1687404243.658968,1098752,1.1702440977096558
1687404278.989207,1099776,0.9579198360443115
1687404314.25633,1100800,1.0191679000854492
1687404418.307301,1103872,1.0952017307281494
1687404522.457071,1106944,1.1070365905761719
1687404695.275913,1112064,1.0836867094039917
1687404730.902931,1113088,1.1811772584915161
1687404764.9752471,1114112,1.0968599319458008
1687404903.925482,1118208,0.9747413396835327
1687405147.667115,1125376,1.099435806274414
1687405217.367229,1127424,1.2387351989746094
1687405287.3099341,1129472,1.0315501689910889
1687405322.583054,1130496,1.1402075290679932
1687405357.707579,1131520,1.2048007249832153
1687405462.2633972,1134592,1.0180712938308716
1687405531.879452,1136640,1.1982932090759277
1687405600.6659799,1138688,1.090735673904419
1687405635.443281,1139712,1.2214280366897583
1687405705.186135,1141760,1.2201972007751465
1687405879.498268,1146880,1.0945943593978882
1687405949.6046379,1148928,1.1929867267608643
1687405985.0468328,1149952,1.185423731803894
1687406089.276642,1153024,1.078790545463562
1687406124.526266,1154048,1.18012273311615
1687406194.2713192,1156096,1.1871927976608276
1687406229.0102909,1157120,1.2047057151794434
1687406333.816712,1160192,1.0856306552886963
1687406403.783242,1162240,1.1888039112091064
1687406472.977904,1164288,1.1849396228790283
1687406577.106921,1167360,1.09786856174469
1687406822.950597,1174528,1.0119298696517944
1687406892.852376,1176576,1.1375377178192139
1687406963.2341912,1178624,1.1746727228164673
1687406998.225517,1179648,1.2296382188796997
1687407032.5351229,1180672,1.2811098098754883
1687407313.854978,1188864,1.2722489833831787
1687407382.649945,1190912,1.089355707168579
1687407453.087869,1192960,1.1488717794418335
1687407557.067326,1196032,0.9336317777633667
1687407766.1133718,1202176,1.2822239398956299
1687407801.374068,1203200,1.2283859252929688
1687407871.378753,1205248,1.040159821510315
1687407907.393159,1206272,1.223776936531067
1687407943.91089,1207296,1.1254749298095703
1687408082.88908,1211392,1.023123025894165
1687408152.597566,1213440,1.1342371702194214
1687408222.559169,1215488,1.2642287015914917
1687408328.068644,1218560,1.2378642559051514
1687408363.5346901,1219584,1.1038113832473755
1687408468.1929228,1222656,1.2906912565231323
1687408504.205066,1223680,1.1963492631912231
1687408610.304987,1226752,1.1827226877212524
1687408892.0195048,1234944,1.2787879705429077
1687408927.635385,1235968,1.2455908060073853
1687408961.810623,1236992,1.2540240287780762
1687409208.730861,1244160,1.2508295774459839
1687409350.691062,1248256,1.1683145761489868
1687409527.0027578,1253376,1.148342251777649
1687409597.969549,1255424,1.1613081693649292
1687409739.9194188,1259520,1.2023210525512695
1687409845.1876612,1262592,1.0118573904037476
1687410057.2785542,1268736,1.246591329574585
1687410127.6193228,1270784,1.1145564317703247
1687410268.944556,1274880,1.0986889600753784
1687410339.5427048,1276928,1.2275111675262451
1687410446.8383229,1280000,1.2757158279418945
1687410482.274542,1281024,1.2026784420013428
1687410518.1606379,1282048,1.0122588872909546
1687410553.709428,1283072,1.0578831434249878
1687410624.36211,1285120,1.3058346509933472
1687410695.2545862,1287168,1.161381721496582
1687410730.6035578,1288192,1.2108020782470703
1687410836.336709,1291264,1.0616334676742554
1687410872.4325628,1292288,1.1213871240615845
1687411084.141182,1298432,1.191914677619934
1687411224.6430552,1302528,1.122140884399414
1687411400.6954,1307648,1.2533272504806519
1687411436.4073138,1308672,1.1492209434509277
1687411471.49782,1309696,0.9283353686332703
1687411613.7863522,1313792,1.2044652700424194
1687411718.9009311,1316864,0.948927640914917
1687411896.568664,1321984,1.1544270515441895
1687412002.832164,1325056,1.0650345087051392
1687412178.7084138,1330176,0.9693818092346191
1687412214.682444,1331200,1.2216484546661377
1687412319.915128,1334272,1.1564726829528809
1687412461.214158,1338368,1.3447997570037842
1687412602.228659,1342464,1.0960736274719238
1687412780.105761,1347584,1.274917483329773
1687412955.496577,1352704,1.1877604722976685
1687413026.0625448,1354752,1.2799408435821533
1687413130.163131,1357824,1.3051050901412964
1687413164.6970701,1358848,1.2992409467697144
1687413234.809721,1360896,1.2985985279083252
1687413481.3471842,1368064,1.1940159797668457
1687413833.59502,1378304,1.2281652688980103
1687413938.982719,1381376,1.1570333242416382
1687414045.989702,1384448,1.070569396018982
1687414080.591753,1385472,1.1310436725616455
1687414151.331727,1387520,0.9896230101585388
1687414364.685031,1393664,1.1451398134231567
1687414506.0223732,1397760,1.1967562437057495
1687414541.877782,1398784,1.0384944677352905
1687414577.0075898,1399808,1.1491998434066772
1687414612.157595,1400832,1.041996955871582
1687414648.045654,1401856,1.1863453388214111
1687414895.6626072,1409024,1.029090166091919
1687414930.082407,1410048,1.0433443784713745
1687415070.244174,1414144,1.4233567714691162
1687415246.9752681,1419264,1.1362756490707397
1687415281.942849,1420288,1.1357146501541138
1687415423.633282,1424384,1.2435449361801147
1687415530.260722,1427456,1.3040663003921509
1687415673.106731,1431552,1.249052882194519
1687416383.535538,1452032,1.1941779851913452
1687416525.0974982,1456128,1.3914738893508911
1687416882.641771,1466368,1.2477971315383911
1687416918.793505,1467392,1.3095601797103882
1687417062.987624,1471488,1.2700953483581543
1687417134.102508,1473536,1.336557149887085
1687417169.7136278,1474560,1.2440779209136963
1687417206.803433,1475584,1.167717695236206
1687417242.8125272,1476608,1.3298367261886597
1687417350.150284,1479680,1.0054110288619995
1687417529.561989,1484800,1.1946004629135132
1687417601.2350762,1486848,1.2357290983200073
1687417638.265497,1487872,1.2330361604690552
1687417746.8136692,1490944,1.3350921869277954
1687417818.6429598,1492992,1.3406387567520142
1687417855.241569,1494016,1.126953125
1687417927.5190248,1496064,1.3391733169555664
1687417962.7023702,1497088,1.1572171449661255
1687418309.802488,1506304,1.302001714706421
1687418419.9007099,1509376,1.3246283531188965
1687418458.507514,1510400,1.2143585681915283
1687418532.115273,1512448,1.1218823194503784
1687418788.5047328,1519616,1.2128522396087646
1687418935.5638971,1523712,1.288913607597351
1687419050.457089,1526784,1.2330524921417236
1687419160.94909,1529856,1.197394609451294
1687419198.6997461,1530880,1.3586288690567017
1687419341.60304,1534976,1.2411012649536133
1687419377.558649,1536000,1.2101415395736694
1687419486.867413,1539072,1.4282654523849487
1687419743.47804,1546240,1.2383067607879639
1687419778.5617762,1547264,1.0028983354568481
1687419813.513151,1548288,1.2423267364501953
1687419884.151882,1550336,1.2755906581878662
1687419954.56395,1552384,1.272383213043213
1687419990.711522,1553408,1.2828264236450195
1687420243.459276,1560576,1.237123966217041
1687420433.911005,1565696,1.215739369392395
1687420657.873739,1571840,1.3166906833648682
1687420767.384035,1574912,1.1949477195739746
1687420804.889662,1575936,1.1936529874801636
1687420913.1693,1579008,0.9740809798240662
1687421165.457281,1586176,1.0416159629821777
1687421274.270462,1589248,1.185404896736145
1687421310.768478,1590272,1.3696988821029663
1687421347.412129,1591296,1.1235160827636719
1687421674.929997,1600512,1.2015775442123413
1687421785.788481,1603584,1.2052146196365356
1687421822.152736,1604608,1.2454555034637451
1687421896.0299,1606656,1.2062098979949951
1687421968.535202,1608704,1.2391996383666992
1687422006.197093,1609728,1.21639883518219
1687422042.3896651,1610752,1.1145765781402588
1687422078.902734,1611776,1.2868092060089111
1687422188.401815,1614848,1.336368441581726
1687422335.2959738,1618944,1.3959391117095947
1687422371.996886,1619968,1.1869832277297974
1687422526.669788,1624064,1.1068446636199951
1687422895.587769,1634304,1.2464714050292969
1687422932.915926,1635328,1.2035061120986938
1687422969.260332,1636352,1.1953989267349243
1687423118.412425,1640448,1.2325679063796997
1687423156.014025,1641472,1.3221099376678467
1687423193.587372,1642496,1.236588478088379
1687423490.815391,1650688,1.197035789489746
1687423604.70947,1653760,1.199129343032837
1687423681.771531,1655808,1.3281422853469849
1687423982.625123,1664000,1.1199077367782593
1687424095.1023428,1667072,1.2083027362823486
1687424246.9915898,1671168,1.2921726703643799
1687424398.652027,1675264,1.148087739944458
1687424474.1537652,1677312,1.2249970436096191
1687424587.093005,1680384,1.199434518814087
1687424625.017428,1681408,1.3494586944580078
1687424818.666235,1686528,1.2045423984527588
1687424863.678922,1687552,1.1091023683547974
1687425034.1702862,1691648,1.2043917179107666
1687425075.886271,1692672,1.3398886919021606
1687425121.804391,1693696,1.3822091817855835
1687425163.790613,1694720,1.2885692119598389
1687425246.876844,1696768,1.3698190450668335
1687425502.867757,1702912,1.2801055908203125
1687425679.213381,1707008,1.378838062286377
1687425846.4174452,1711104,1.1601929664611816
1687426035.992189,1715200,1.1186460256576538
1687426167.8291059,1718272,1.2018287181854248
1687426256.794462,1720320,1.0245555639266968
1687426514.902456,1726464,1.2075494527816772
1687426554.369935,1727488,1.1193273067474365
1687426595.639082,1728512,1.1742628812789917
1687426635.153724,1729536,1.159529685974121
1687426839.248128,1734656,1.2484890222549438
1687426879.964798,1735680,1.1471861600875854
1687426921.612114,1736704,1.3097692728042603
1687427085.367318,1740800,1.292965054512024
1687427206.307217,1743872,1.2360258102416992
1687427287.578177,1745920,1.3003406524658203
1687427409.206816,1748992,1.2562413215637207
1687427489.910092,1751040,1.1822586059570312
1687427530.3038368,1752064,1.0893748998641968
1687427571.5534651,1753088,1.288473129272461
1687427611.593729,1754112,1.217559814453125
1687427855.6724322,1760256,1.049280047416687
1687428020.7950678,1764352,1.335789680480957
1687428061.7557042,1765376,1.2487002611160278
1687428102.3908741,1766400,1.3429735898971558
1687428142.036522,1767424,1.2136943340301514
1687428343.364491,1772544,1.2389452457427979
1687428668.153045,1780736,1.289652705192566
1687428708.9452748,1781760,1.1038751602172852
1687428872.0678668,1785856,1.2343047857284546
1687428953.908664,1787904,1.2590607404708862
1687429075.669288,1790976,1.303544282913208
1687429156.69231,1793024,1.2878497838974
1687429278.879609,1796096,1.3810619115829468
1687429319.615467,1797120,1.332676649093628
1687429647.478996,1805312,1.3856241703033447
1687429687.423739,1806336,1.2444549798965454
1687429769.5341089,1808384,1.1596791744232178
1687430176.25793,1818624,1.2006893157958984
1687430258.0510988,1820672,1.1683592796325684
1687430380.31438,1823744,1.3420915603637695
1687430542.7303932,1827840,1.3500010967254639
1687430582.574193,1828864,1.3084118366241455
1687430623.390283,1829888,1.2808456420898438
1687430747.175354,1832960,1.2945691347122192
1687430868.990595,1836032,1.3295568227767944
1687430950.576172,1838080,1.2142386436462402
1687431032.46525,1840128,1.212221384048462
1687431196.122782,1844224,1.2683985233306885
1687431277.2790232,1846272,1.245151400566101
1687431523.43008,1852416,1.2776272296905518
1687431605.225732,1854464,1.2119977474212646
1687431970.7396731,1863680,1.2160799503326416
1687432134.0402648,1867776,1.282449722290039
1687432273.7405179,1870848,1.2072749137878418
1687432321.512853,1871872,1.1739723682403564
1687432415.083328,1873920,1.2996312379837036
1687432461.391457,1874944,1.2124592065811157
1687432556.7574558,1876992,1.2469630241394043
1687432604.938716,1878016,1.2464185953140259
1687432750.953408,1881088,1.3032724857330322
1687432848.872149,1883136,1.2695626020431519
1687433176.0361788,1890304,1.2744606733322144
1687433224.6250129,1891328,1.2098052501678467
1687433270.329809,1892352,1.2969032526016235
1687433318.808191,1893376,1.205390453338623
1687433475.214302,1896448,1.2879847288131714
1687433886.5531452,1905664,1.257609248161316
1687434099.378798,1910784,1.3377255201339722
1687434141.735557,1911808,1.2381752729415894
1687434182.920131,1912832,1.1993850469589233
1687434351.7270138,1916928,1.256023645401001
1687434393.426093,1917952,1.2092925310134888
1687434479.373657,1920000,1.3337916135787964
1687434607.712596,1923072,1.1727442741394043
1687434739.8086772,1926144,1.259218454360962
1687434865.326613,1929216,1.2653930187225342
1687434907.005026,1930240,1.3653823137283325
1687434990.915379,1932288,1.3932262659072876
1687435075.153561,1934336,1.3726072311401367
1687435158.955462,1936384,1.2879241704940796
1687435368.14678,1941504,1.3033742904663086
1687435536.018226,1945600,1.2125613689422607
1687435676.3273962,1948672,1.327168583869934
1687435940.522368,1954816,1.252746343612671
1687435983.519542,1955840,1.2917457818984985
1687436027.18545,1956864,1.3413280248641968
1687436157.5997849,1959936,1.3374855518341064
1687436375.310954,1965056,1.4369076490402222
1687436635.1645231,1971200,1.3235363960266113
1687436678.029801,1972224,1.1017957925796509
1687436720.302666,1973248,1.3502070903778076
1687436850.305419,1976320,1.3414638042449951
1687437113.017461,1982464,1.3077925443649292
1687437156.93379,1983488,1.350833773612976
1687437332.0994859,1987584,1.27434241771698
1687437376.794256,1988608,1.2829951047897339
